query,language,url
parse json file,java,https://github.com/apache/groovy/blob/71cf20addb611bb8d097a59e395fd20bc7f31772/subprojects/groovy-json/src/main/java/org/apache/groovy/json/internal/BaseJsonParser.java#L131-L134
parse json file,java,https://github.com/thymeleaf/thymeleaf/blob/2b0e6d6d7571fbe638904b5fd222fc9e77188879/src/main/java/org/thymeleaf/templateparser/text/TextParser.java#L65-L71
parse json file,java,https://github.com/webmetrics/browsermob-proxy/blob/a9252e62246ac33d55d51b993ba1159404e7d389/src/main/java/org/browsermob/proxy/jetty/xml/XmlParser.java#L156-L171
parse json file,java,https://github.com/biojava/biojava/blob/a1c71a8e3d40cc32104b1d387a3d3b560b43356e/biojava-alignment/src/main/java/org/biojava/nbio/alignment/io/StockholmFileParser.java#L286-L291
parse json file,java,https://github.com/infinispan/infinispan/blob/7c62b94886c3febb4774ae8376acf2baa0265ab5/tools/src/main/java/org/infinispan/tools/config/v6/Parser60.java#L605-L626
parse json file,java,https://github.com/kevoree/kevoree-library/blob/617460e6c5881902ebc488a31ecdea179024d8f1/mqttServer/src/main/java/org/dna/mqtt/moquette/server/ConfigurationParser.java#L52-L68
parse json file,java,https://github.com/twitter/cloudhopper-commons/blob/b5bc397dbec4537e8149e7ec0733c1d7ed477499/ch-commons-xbean/src/main/java/com/cloudhopper/commons/xml/XmlParser.java#L200-L216
parse json file,java,https://github.com/mangstadt/biweekly/blob/2e21350f85c13dfff52fdef98fdbebe2976fcf61/src/main/java/biweekly/util/DataUri.java#L95-L168
parse json file,java,https://github.com/netheosgithub/pcs_api/blob/20691e52e144014f99ca75cb7dedc7ba0c18586c/java/src/main/java/net/netheos/pcsapi/providers/googledrive/GoogleDrive.java#L122-L158
parse json file,java,https://github.com/RestDocArchive/restdoc-api/blob/4bda600d0303229518abf13dbb6ca6a84b4de415/src/main/java/org/restdoc/api/util/RestDocParser.java#L50-L52
parse json file,java,https://github.com/wildfly/wildfly-core/blob/cfaf0479dcbb2d320a44c5374b93b944ec39fade/server/src/main/java/org/jboss/as/server/deployment/jbossallxml/JBossAllXMLParsingProcessor.java#L117-L132
parse json file,java,https://github.com/spotbugs/spotbugs/blob/f6365c6eea6515035bded38efa4a7c8b46ccf28c/spotbugs/src/main/java/edu/umd/cs/findbugs/filter/Filter.java#L217-L228
parse json file,java,https://github.com/camunda/camunda-bpm-platform-osgi/blob/b91c6a68895947b320a7a5edf0db7158e945c4bb/camunda-bpm-osgi-fileinstall/src/main/java/org/camunda/bpm/extension/osgi/fileinstall/impl/BpmnDeploymentListener.java#L69-L88
parse json file,java,https://github.com/twitter/cloudhopper-commons/blob/b5bc397dbec4537e8149e7ec0733c1d7ed477499/ch-commons-xbean/src/main/java/com/cloudhopper/commons/xml/XmlParser.java#L236-L249
parse json file,java,https://github.com/opencypher/openCypher/blob/eb780caea625900ddbedd28a1eac9a5dbe09c5f0/tools/grammar/src/main/java/org/opencypher/tools/xml/Resolver.java#L86-L96
parse json file,java,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/luni/src/main/java/javax/xml/parsers/SAXParser.java#L377-L391
parse json file,java,https://github.com/networknt/openapi-parser/blob/ead3d13e45df66a23cf21eb82d0206d3b968f7d8/src/main/java/com/networknt/oas/OpenApiParser.java#L46-L52
get current observable value,java,https://github.com/neoremind/fluent-validator/blob/b516970591aa9468b44ba63938b98ec341fd6ead/fluent-validator/src/main/java/com/baidu/unbiz/fluentvalidator/QuickValidator.java#L27-L29
get current observable value,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/gateway/GatewayEngineImpl.java#L286-L298
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-streaming-java/src/main/java/org/apache/flink/streaming/api/operators/StreamingRuntimeContext.java#L161-L166
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-runtime/src/main/java/org/apache/flink/runtime/state/DefaultOperatorStateBackend.java#L230-L234
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-streaming-java/src/main/java/org/apache/flink/streaming/api/operators/StreamingRuntimeContext.java#L140-L145
get current observable value,java,https://github.com/kuali/ojb-1.0.4/blob/9a544372f67ce965f662cdc71609dd03683c8f04/src/jdori/org/apache/ojb/jdori/sql/Helper.java#L66-L84
get current observable value,java,https://github.com/pardom-zz/Ollie/blob/9d20468ca78064002187f2c5db3be06d1d29e310/core/src/main/java/ollie/query/ResultQueryBase.java#L103-L115
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-libraries/flink-cep/src/main/java/org/apache/flink/cep/operator/CepRuntimeContext.java#L202-L205
get current observable value,java,https://github.com/hibernate/hibernate-ogm/blob/9ea971df7c27277029006a6f748d8272fb1d69d2/core/src/main/java/org/hibernate/ogm/dialect/eventstate/impl/EventContextManager.java#L131-L135
get current observable value,java,https://github.com/tango-controls/JTango/blob/1ccc9dcb83e6de2359a9f1906d170571cacf1345/dao/src/main/java/fr/esrf/TangoDs/Command.java#L1368-L1380
get current observable value,java,https://github.com/orientechnologies/orientdb/blob/d970b12033f0462f0239ea0ad8ed41207e6e26f1/core/src/main/java/com/orientechnologies/orient/core/db/record/OTrackedMap.java#L196-L220
get current observable value,java,https://github.com/cloudfoundry-community/cf-java-component/blob/9d7d54f2b599f3e4f4706bc0c471e144065671fa/cf-client/src/main/java/cf/client/model/Application.java#L82-L89
get current observable value,java,https://github.com/Netflix/Hystrix/blob/3cb21589895e9f8f87cfcdbc9d96d9f63d48b848/hystrix-core/src/main/java/com/netflix/hystrix/HystrixCommand.java#L316-L328
get current observable value,java,https://github.com/tango-controls/JTango/blob/1ccc9dcb83e6de2359a9f1906d170571cacf1345/dao/src/main/java/fr/esrf/TangoApi/DeviceAttribute_3DAODefaultImpl.java#L1349-L1359
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-core/src/main/java/org/apache/flink/api/common/functions/util/AbstractRuntimeUDFContext.java#L201-L206
get current observable value,java,https://github.com/GerdHolz/TOVAL/blob/036922cdfd710fa53b18e5dbe1e07f226f731fde/src/de/invation/code/toval/thread/SingleThreadExecutorService.java#L62-L74
get current observable value,java,https://github.com/kiegroup/drools/blob/22b0275d6dbe93070b8090948502cf46eda543c4/drools-compiler/src/main/java/org/drools/compiler/rule/builder/MVELConstraintBuilder.java#L298-L302
get current observable value,java,https://github.com/hawkular/hawkular-alerts/blob/b4a0c2909b38e03e72cc1828219562ee8fcbf426/engine/src/main/java/org/hawkular/alerts/engine/impl/DroolsRulesEngineImpl.java#L264-L281
get current observable value,java,https://github.com/aol/cyclops/blob/59a9fde30190a4d1faeb9f6d9851d209d82b81dd/cyclops-anym/src/main/java/cyclops/monads/transformers/OptionT.java#L145-L148
get current observable value,java,https://github.com/mebigfatguy/fb-contrib/blob/3b5203196f627b399fbcea3c2ab2b1f4e56cc7b8/src/main/java/com/mebigfatguy/fbcontrib/detect/PresizeCollections.java#L426-L450
get current observable value,java,https://github.com/LearnLib/automatalib/blob/8a462ec52f6eaab9f8996e344f2163a72cb8aa6e/core/src/main/java/net/automatalib/automata/base/compact/AbstractCompactSimpleDeterministic.java#L62-L66
get current observable value,java,https://github.com/qas-guru/martini-core/blob/b2eae4e6509d6087a06b942c284060c602f9577c/src/main/java/guru/qas/martini/scope/DefaultMartiniScenarioScope.java#L85-L90
get current observable value,java,https://github.com/janus-project/guava.janusproject.io/blob/1c48fb672c9fdfddf276970570f703fa1115f588/guava/src/com/google/common/util/concurrent/Futures.java#L1372-L1387
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-libraries/flink-cep/src/main/java/org/apache/flink/cep/operator/CepRuntimeContext.java#L191-L195
get current observable value,java,https://github.com/epam/JDI/blob/abc01be4b1c07bf545bbea1eee51c98051b05357/Java/JDI/jdi-commons/src/main/java/com/epam/commons/Timer.java#L132-L134
get current observable value,java,https://github.com/Netflix/EVCache/blob/f46fdc22c8c52e0e06316c9889439d580c1d38a6/evcache-client/src/main/java/com/netflix/evcache/operation/EVCacheBulkGetFuture.java#L167-L219
get current observable value,java,https://github.com/skadistats/clarity/blob/735aa842029f646dcb7acd97372daae734694e19/src/main/java/skadistats/clarity/decoder/s2/Serializer.java#L45-L51
get current observable value,java,https://github.com/belaban/JGroups/blob/bd3ca786aa57fed41dfbc10a94b1281e388be03b/src/org/jgroups/blocks/ReplicatedTree.java#L539-L541
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-streaming-java/src/main/java/org/apache/flink/streaming/api/operators/StreamingRuntimeContext.java#L175-L180
get current observable value,java,https://github.com/jcuda/jcuda/blob/468528b5b9b37dfceb6ed83fcfd889e9b359f984/JCudaJava/src/main/java/jcuda/nvrtc/JNvrtc.java#L107-L114
get current observable value,java,https://github.com/jcuda/jcuda/blob/468528b5b9b37dfceb6ed83fcfd889e9b359f984/JCudaJava/src/main/java/jcuda/driver/JCudaDriver.java#L355-L362
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-core/src/main/java/org/apache/flink/api/common/functions/util/AbstractRuntimeUDFContext.java#L208-L213
get current observable value,java,https://github.com/janus-project/guava.janusproject.io/blob/1c48fb672c9fdfddf276970570f703fa1115f588/guava/src/com/google/common/util/concurrent/Futures.java#L376-L380
get current observable value,java,https://github.com/goldmansachs/gs-collections/blob/fa8bf3e103689efa18bca2ab70203e71cde34b52/collections/src/main/java/com/gs/collections/impl/block/factory/Procedures2.java#L39-L42
get current observable value,java,https://github.com/goldmansachs/gs-collections/blob/fa8bf3e103689efa18bca2ab70203e71cde34b52/collections/src/main/java/com/gs/collections/impl/block/factory/Predicates2.java#L61-L64
get current observable value,java,https://github.com/leanix/leanix-sdk-java/blob/9516ac593d6a8f73baccc516a45877b4e5920c47/src/main/java/net/leanix/api/models/BookmarkWorkingCopy.java#L98-L101
get current observable value,java,https://github.com/lotaris/jee-validation/blob/feefff820b5a67c7471a13e08fdaf2d60bb3ad16/src/main/java/com/lotaris/jee/validation/JsonValidationContext.java#L171-L181
get current observable value,java,https://github.com/hibernate/hibernate-ogm/blob/9ea971df7c27277029006a6f748d8272fb1d69d2/core/src/main/java/org/hibernate/ogm/dialect/eventstate/impl/EventContextManager.java#L102-L111
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/client/impl/fsm/PeerFSMImpl.java#L397-L405
get current observable value,java,https://github.com/apache/incubator-druid/blob/f776b9408962b9006cfcfe4d6c1794751972cc8e/processing/src/main/java/org/apache/druid/query/monomorphicprocessing/SpecializationService.java#L109-L115
get current observable value,java,https://github.com/Erudika/para/blob/5ba096c477042ea7b18e9a0e8b5b1ee0f5bd6ce9/para-core/src/main/java/com/erudika/para/utils/HumanTime.java#L115-L123
get current observable value,java,https://github.com/belaban/JGroups/blob/bd3ca786aa57fed41dfbc10a94b1281e388be03b/src/org/jgroups/demos/wb/GraphPanel.java#L285-L295
get current observable value,java,https://github.com/hibernate/hibernate-ogm/blob/9ea971df7c27277029006a6f748d8272fb1d69d2/core/src/main/java/org/hibernate/ogm/entityentry/impl/OgmEntityEntryState.java#L83-L96
get current observable value,java,https://github.com/hazelcast/hazelcast/blob/8c4bc10515dbbfb41a33e0302c0caedf3cda1baf/hazelcast/src/main/java/com/hazelcast/spi/impl/AbstractCompletableFuture.java#L282-L296
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/server/impl/app/cxdx/CxDxServerSessionImpl.java#L169-L173
get current observable value,java,https://github.com/lucee/Lucee/blob/29b153fc4e126e5edb97da937f2ee2e231b87593/core/src/main/java/lucee/runtime/tag/Cache.java#L375-L387
get current observable value,java,https://github.com/santhosh-tekuri/jlibs/blob/59c28719f054123cf778278154e1b92e943ad232/xmldog/src/main/java/jlibs/xml/sax/dog/expr/nodset/Positional.java#L48-L51
get current observable value,java,https://github.com/james-hu/jabb-core/blob/bceed441595c5e5195a7418795f03b69fa7b61e4/src/main/java/net/sf/jabb/util/state/StartStopStateMachine.java#L88-L103
get current observable value,java,https://github.com/openbase/jul/blob/662e98c3a853085e475be54c3be3deb72193c72d/pattern/default/src/main/java/org/openbase/jul/pattern/statemachine/StateRunner.java#L153-L169
get current observable value,java,https://github.com/googleapis/google-cloud-java/blob/d2f0bc64a53049040fe9c9d338b12fab3dd1ad6a/google-api-grpc/proto-google-cloud-dlp-v2/src/main/java/com/google/privacy/dlp/v2/AnalyzeDataSourceRiskDetails.java#L21621-L21628
get current observable value,java,https://github.com/cycorp/api-suite/blob/1d52affabc4635e3715a059e38741712cbdbf2d5/core-api/src/main/java/com/cyc/kb/wrapper/KbPredicateWrapper.java#L112-L115
get current observable value,java,https://github.com/arnohaase/a-foundation/blob/f3eef2ca89d67775f202a4c28140230a6229291e/a-foundation-benchmark/src/main/java/com/ajjpj/afoundation/concurrent/jdk/j9new/ForkJoinTask.java#L1021-L1067
get current observable value,java,https://github.com/belaban/JGroups/blob/bd3ca786aa57fed41dfbc10a94b1281e388be03b/doc/tutorial/code/SimpleChat.java#L28-L32
get current observable value,java,https://github.com/LearnLib/automatalib/blob/8a462ec52f6eaab9f8996e344f2163a72cb8aa6e/incremental/src/main/java/net/automatalib/incremental/dfa/dag/IncrementalPCDFADAGBuilder.java#L57-L69
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/client/impl/app/rx/ClientRxSessionImpl.java#L220-L224
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/server/impl/app/rx/ServerRxSessionImpl.java#L154-L158
get current observable value,java,https://github.com/steveash/jopenfst/blob/4c675203015c1cfad2072556cb532b6edc73261d/src/main/java/com/github/steveash/jopenfst/ImmutableFst.java#L84-L88
get current observable value,java,https://github.com/davidmoten/rxjava2-jdbc/blob/6f170806a7cd0fd2e40f3af3724ef77fbcdc757a/rxjava2-jdbc/src/main/java/org/davidmoten/rx/jdbc/SelectBuilder.java#L54-L64
get current observable value,java,https://github.com/SimiaCryptus/utilities/blob/b5a5e73449aae57de7dbfca2ed7a074432c5b17e/java-util/src/main/java/com/simiacryptus/util/lang/StaticResourcePool.java#L75-L99
get current observable value,java,https://github.com/ltearno/hexa.tools/blob/604c804901b1bb13fe10b3823cc4a639f8993363/hexa.persistence/src/main/java/fr/lteconsulting/hexa/persistence/client/legacy/persistence/TypedQueryImpl.java#L144-L151
get current observable value,java,https://github.com/apache/incubator-gobblin/blob/f029b4c0fea0fe4aa62f36dda2512344ff708bae/gobblin-runtime/src/main/java/org/apache/gobblin/runtime/MultiConverter.java#L103-L111
get current observable value,java,https://github.com/census-instrumentation/opencensus-java/blob/deefac9bed77e40a2297bff1ca5ec5aa48a5f755/impl_core/src/main/java/io/opencensus/implcore/internal/CurrentState.java#L79-L93
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-libraries/flink-gelly/src/main/java/org/apache/flink/graph/library/clustering/directed/TriadicCensus.java#L81-L184
get current observable value,java,https://github.com/rapidoid/rapidoid/blob/1775344bcf4abbee289d474b34d553ff6bc821b0/rapidoid-jpa/src/main/java/org/rapidoid/jpa/JPQL.java#L74-L79
get current observable value,java,https://github.com/softindex/datakernel/blob/090ca1116416c14d463d49d275cb1daaafa69c56/common/src/main/java/io/datakernel/functional/Either.java#L81-L84
get current observable value,java,https://github.com/Harium/keel/blob/0369ae674f9e664bccc5f9e161ae7e7a3b949a1e/src/main/java/com/harium/keel/effect/helper/Curve.java#L206-L229
get current observable value,java,https://github.com/huahin/huahin-core/blob/a87921b5a12be92a822f753c075ab2431036e6f5/src/main/java/org/huahinframework/core/util/OptionUtil.java#L91-L97
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-runtime/src/main/java/org/apache/flink/runtime/state/DefaultOperatorStateBackend.java#L267-L331
get current observable value,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.microprofile.metrics.cdi/src/io/astefanutti/metrics/cdi/MetricResolver.java#L192-L204
get current observable value,java,https://github.com/dasein-cloud/dasein-cloud-aws/blob/05098574197a1f573f77447cadc39a76bf00b99d/src/main/java/org/dasein/cloud/aws/network/VPC.java#L2493-L2504
get current observable value,java,https://github.com/kumuluz/kumuluzee/blob/86fbce2acc04264f20d548173d5d9f28d79cb415/components/jpa/common/src/main/java/com/kumuluz/ee/jpa/common/jta/NonTxQueryWrapper.java#L50-L58
get current observable value,java,https://github.com/grpc/grpc-java/blob/973885457f9609de232d2553b82c67f6c3ff57bf/services/src/main/java/io/grpc/services/ChannelzProtoUtil.java#L398-L407
get current observable value,java,https://github.com/kumuluz/kumuluzee/blob/86fbce2acc04264f20d548173d5d9f28d79cb415/components/jpa/common/src/main/java/com/kumuluz/ee/jpa/common/jta/NonTxTypedQueryWrapper.java#L50-L58
get current observable value,java,https://github.com/nyla-solutions/gedi-geode/blob/3dd71d6e66e941ce350b306b70677ee95a7d9eee/gedi-geode-extensions-core/src/main/java/gedi/solutions/geode/functions/JvmResultCollector.java#L30-L34
get current observable value,java,https://github.com/aol/cyclops/blob/59a9fde30190a4d1faeb9f6d9851d209d82b81dd/cyclops-pure/src/main/java/cyclops/instances/control/StateInstances.java#L35-L37
get current observable value,java,https://github.com/netty/netty/blob/ba06eafa1c1824bd154f1a380019e7ea2edf3c4c/codec-http/src/main/java/io/netty/handler/codec/http/cors/CorsConfig.java#L238-L244
get current observable value,java,https://github.com/baratine/baratine/blob/db34b45c03c5a5e930d8142acc72319125569fcf/framework/src/main/java/com/caucho/v5/profile/ProfileEntry.java#L80-L98
get current observable value,java,https://github.com/awltech/org.parallelj/blob/2a2498cc4ac6227df6f45d295ec568cad3cffbc4/parallelj-jmx/src/main/java/org/parallelj/jmx/client/EventProxy.java#L44-L55
get current observable value,java,https://github.com/jcuda/jcudnn/blob/ce71f2fc02817cecace51a80e6db5f0c7f10cffc/JCudnnJava/src/main/java/jcuda/jcudnn/JCudnn.java#L134-L142
get current observable value,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.messaging.msgstore/src/com/ibm/ws/objectManager/ObjectManager.java#L402-L414
get current observable value,java,https://github.com/voldemort/voldemort/blob/a7dbdea58032021361680faacf2782cf981c5332/src/java/voldemort/store/socket/clientrequest/AbstractClientRequest.java#L84-L104
get current observable value,java,https://github.com/hibernate/hibernate-ogm/blob/9ea971df7c27277029006a6f748d8272fb1d69d2/core/src/main/java/org/hibernate/ogm/storedprocedure/impl/NoSQLProcedureResultSetOutputImpl.java#L44-L53
get current observable value,java,https://github.com/kiegroup/drools/blob/22b0275d6dbe93070b8090948502cf46eda543c4/kie-dmn/kie-dmn-model/src/main/java/org/kie/dmn/model/v1_2/dmndi/Edge.java#L48-L53
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-runtime/src/main/java/org/apache/flink/runtime/state/ttl/AbstractTtlDecorator.java#L64-L66
get current observable value,java,https://github.com/buschmais/extended-objects/blob/186431e81f3d8d26c511cfe1143dee59b03c2e7a/impl/src/main/java/com/buschmais/xo/impl/AbstractResultIterable.java#L9-L24
get current observable value,java,https://github.com/apache/incubator-druid/blob/f776b9408962b9006cfcfe4d6c1794751972cc8e/processing/src/main/java/org/apache/druid/query/monomorphicprocessing/SpecializationService.java#L121-L129
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/server/impl/app/ro/ServerRoSessionImpl.java#L145-L149
get current observable value,java,https://github.com/overturetool/overture/blob/83175dc6c24fa171cde4fcf61ecb648eba3bdbc1/ide/debug/src/main/java/org/overture/ide/debug/utils/communication/AsyncCaller.java#L99-L108
get current observable value,java,https://github.com/aol/cyclops/blob/59a9fde30190a4d1faeb9f6d9851d209d82b81dd/cyclops-pure/src/main/java/cyclops/control/State.java#L222-L224
get current observable value,java,https://github.com/crawljax/crawljax/blob/d339f4f622ca902ccd35322065821e52a62ec543/core/src/main/java/com/crawljax/core/Crawler.java#L489-L504
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/client/impl/app/ro/ClientRoSessionImpl.java#L214-L218
get current observable value,java,https://github.com/cdapio/tigon/blob/5be6dffd7c79519d1211bb08f75be7dcfbbad392/tigon-queue/src/main/java/co/cask/tigon/data/transaction/queue/QueueEntryRow.java#L101-L103
get current observable value,java,https://github.com/gosu-lang/gosu-lang/blob/d6e9261b137ce66fef3726cabe7826d4a1f946b7/gosu-core-api/src/main/java/gw/util/PromotableReadWriteLock.java#L56-L64
get current observable value,java,https://github.com/jmarranz/jeplayer/blob/fd8a3c08b11ff289de79f57ee83860c4f3e769c1/src/main/java/jepl/impl/query/JEPLDAOQueryImpl.java#L317-L339
get current observable value,java,https://github.com/RestComm/jdiameter/blob/672134c378ea9704bf06dbe1985872ad4ebf4640/core/jdiameter/impl/src/main/java/org/jdiameter/client/impl/app/s13/S13ClientSessionImpl.java#L71-L75
get current observable value,java,https://github.com/belaban/JGroups/blob/bd3ca786aa57fed41dfbc10a94b1281e388be03b/src/org/jgroups/fork/ForkChannel.java#L246-L250
get current observable value,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.messaging.msgstore/src/com/ibm/ws/objectManager/ManagedObject.java#L1936-L1953
get current observable value,java,https://github.com/puniverse/galaxy/blob/1d077532c4a5bcd6c52ff670770c31e98420ff63/src/main/java/co/paralleluniverse/galaxy/core/Cache.java#L1173-L1179
get current observable value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-streaming-java/src/main/java/org/apache/flink/streaming/api/operators/StreamingRuntimeContext.java#L168-L173
get current observable value,java,https://github.com/sculptor/sculptor/blob/38df06ceb7e40f5f52dbd53b1cd1d07ee11aade5/sculptor-framework/sculptor-framework-main/src/main/java/org/sculptor/framework/accessimpl/jpa/JpaQueryAccessBase.java#L125-L133
get name of enumerated value,java,https://github.com/apache/incubator-gobblin/blob/f029b4c0fea0fe4aa62f36dda2512344ff708bae/gobblin-utility/src/main/java/org/apache/gobblin/util/Id.java#L66-L78
get name of enumerated value,java,https://github.com/graphql-java/graphql-java/blob/9214b6044317849388bd88a14b54fc1c18c9f29f/src/main/java/graphql/schema/GraphQLEnumType.java#L132-L136
get name of enumerated value,java,https://github.com/gosu-lang/gosu-lang/blob/d6e9261b137ce66fef3726cabe7826d4a1f946b7/gosu-core-api/src/main/java/gw/lang/parser/TypeVarToTypeMap.java#L75-L85
get name of enumerated value,java,https://github.com/gocd/gocd/blob/59a8480e23d6c06de39127635108dff57603cb71/config/config-api/src/main/java/com/thoughtworks/go/config/materials/tfs/TfsMaterialConfig.java#L112-L115
get name of enumerated value,java,https://github.com/burningwave/bw-core/blob/2c8166a6149c717b7e16e6bc1683720806c3935f/src/main/java/com/github/burningwave/core/Context.java#L26-L29
get name of enumerated value,java,https://github.com/cbeust/jcommander/blob/85cb6f7217e15f62225185ffd97491f34b7b49bb/src/main/java/com/beust/jcommander/FuzzyMap.java#L34-L58
get name of enumerated value,java,https://github.com/Unidata/thredds/blob/d2d68f9eee87f345625211324d71d5dc3e162ee1/cdm/src/main/java/ucar/nc2/EnumTypedef.java#L104-L112
get name of enumerated value,java,https://github.com/line/centraldogma/blob/b9e46c67fbc26628c2186ce2f46e7fb303c831e9/common/src/main/java/com/linecorp/centraldogma/internal/jsonpatch/DiffProcessor.java#L108-L122
get name of enumerated value,java,https://github.com/Unidata/thredds/blob/d2d68f9eee87f345625211324d71d5dc3e162ee1/cdm/src/main/java/ucar/nc2/EnumTypedef.java#L99-L102
get name of enumerated value,java,https://github.com/jdmp/java-data-mining-package/blob/74e4516b0b7ba8931b71d54d44332e120f675ca9/jdmp-core/src/main/java/org/jdmp/core/variable/DefaultVariableMap.java#L69-L76
get name of enumerated value,java,https://github.com/sypexgeo/sypexgeo4j/blob/7bd9d0dca5cff54dc745c00220372bcae2fa7237/src/main/java/com/github/sypexgeo/SxRestClient.java#L194-L198
get name of enumerated value,java,https://github.com/VoltDB/voltdb/blob/8afc1031e475835344b5497ea9e7203bc95475ac/src/hsqldb19b3/org/hsqldb_voltpatches/ExpressionLogical.java#L1345-L1477
get name of enumerated value,java,https://github.com/sdl/odata/blob/eb747d73e9af0f4e59a25b82ed656e526a7e2189/odata_renderer/src/main/java/com/sdl/odata/unmarshaller/json/core/JsonPropertyExpander.java#L85-L98
get name of enumerated value,java,https://github.com/nabedge/mixer2/blob/8c2db27cfcd65bf0b1e0242ef9362ebd8033777c/src/main/java/org/mixer2/xhtml/util/GetByIdUtil.java#L38-L1374
get name of enumerated value,java,https://github.com/akarnokd/akarnokd-xml/blob/57466a5a9cb455a13d7121557c165287b31ee870/src/main/java/hu/akarnokd/xml/XElement.java#L424-L432
get name of enumerated value,java,https://github.com/beangle/beangle3/blob/33df2873a5f38e28ac174a1d3b8144eb2f808e64/struts/s2/src/main/java/org/beangle/struts2/view/component/Component.java#L360-L367
get name of enumerated value,java,https://github.com/Alluxio/alluxio/blob/af38cf3ab44613355b18217a3a4d961f8fec3a10/core/server/common/src/main/java/alluxio/conf/ServerConfiguration.java#L253-L255
get name of enumerated value,java,https://github.com/versionone/VersionOne.SDK.Java.ObjectModel/blob/59d35b67c849299631bca45ee94143237eb2ae1a/src/main/java/com/versionone/om/V1Instance.java#L854-L877
get name of enumerated value,java,https://github.com/apache/flink/blob/b62db93bf63cb3bb34dd03d611a779d9e3fc61ac/flink-libraries/flink-gelly-examples/src/main/java/org/apache/flink/graph/drivers/TriangleListing.java#L65-L74
get name of enumerated value,java,https://github.com/akarnokd/akarnokd-xml/blob/57466a5a9cb455a13d7121557c165287b31ee870/src/main/java/hu/akarnokd/xml/XElement.java#L434-L443
get name of enumerated value,java,https://github.com/oblac/jodd/blob/85ad7f813ec0e07ecd27042aeb47ff2047631fa5/jodd-db/src/main/java/jodd/db/DbQueryParser.java#L83-L89
get name of enumerated value,java,https://github.com/jronrun/benayn/blob/7585152e10e4cac07b4274c65f1c72ad7061ae69/benayn-ustyle/src/main/java/com/benayn/ustyle/thirdparty/EnumLookup.java#L54-L57
get name of enumerated value,java,https://github.com/morimekta/providence/blob/7c17dc1c96b1a1d4b9ff942c2cfeb725278bd3aa/providence-reflect/src/main/java/net/morimekta/providence/reflect/contained/CEnumDescriptor.java#L88-L98
get name of enumerated value,java,https://github.com/Cornutum/tcases/blob/21e15cf107fa149620c40f4bda1829c1224fcfb1/tcases-lib/src/main/java/org/cornutum/tcases/VarDef.java#L143-L149
get name of enumerated value,java,https://github.com/jfaster/mango/blob/4f078846f1daa2cb92424edcde5964267e390e8f/src/main/java/org/jfaster/mango/binding/DefaultParameterContext.java#L61-L68
